abatement,cod_plausible,construction,cost_usd,deep_scan,focus,ia,inr,news,pins,project,status,turns,violations
False,True,False,0.7855989000000001,True,"PUCT Interchange blocked during triage — retry IA filing for Rayburn Country Electric Cooperative docket to get milestone schedule and COD commitments | Developer UR-Silo DevCo LLC / 'Project Fox' — search for financing announcements, EPC contracts, or procurement filings",True,25INR0384,True,0,Zorro BESS ,ok,39,
True,True,False,0.9746961000000001,True,Geolocate Phantom Hill 345 kV substation precisely (HIFLD/OpenInfraMap/PUCT Tx line filings) then re-run 1 km buffer chip to find battery pad | Pull PUCT case 35077 IA PDF (direct download or PUCT search session) to extract milestone schedule exhibit and check for CEII redactions,True,22INR0457,True,0,Anson BAT,ok,45,
False,False,False,0.9181031999999999,False,"PUCT Interchange control 35077 (CenterPoint IA filing for 'Rock N' Roll Storage SLF') — confirm if this is the IA for this project or a sister project; PUCT portal blocked during triage, needs direct browser access | Verify developer identity: 'Rock N' Roll Solar, LLC' (queue/T3 sources) vs 'Rock N' Roll Solar SLF, LLC' (identity packet) — possible SPV distinction",False,24INR0041,False,0,Rock N' Roll Solar SLF,ok,41,
False,False,False,0.8379957000000001,True,Locate IA filing via PUCT Interchange when portal is accessible (was 402-blocked during triage) | Identify and geolocate RWMILLER and JAYBIRD 138kV substations to establish site candidate for imagery,False,26INR0364,False,0,Pollo Pinto Solar,ok,37,
False,True,False,0.840162,True,"IA confirmed to exist (Oncor/PUCT case ~35077, Nov 2025) but PDF not retrieved — download IA to extract milestone schedule and CEII-flagged construction dates | Construction signal from Facebook text not confirmed by imagery — re-attempt imagery with corrected parcel coords (try USGS USPVDB viewer or county appraisal district for Evan Ranch parcel centroid)",True,27INR0049,True,0,Darkwood Solar,ok,39,
False,True,False,1.1985067500000002,True,Imagery: CDSE creds need refresh — re-run T6 grid at confirmed site coords once pin or IA map available; construction reportedly active so satellite should show panel installation or grading | Site coordinates: gmaps.py was rate-limited; retry to get precise pin; also try Hopkins CAD owner search for Cedar Range Solar LLC or Zelestra,True,25INR0204,True,0,Cedar Range Solar,ok,50,
False,False,False,1.0065794999999997,False,PUCT Interchange unblocked — search FilingParty='RWE Clean Energy' or 'Palo Verde BESS' for any IA or amendment filings | Grissom substation precise location via AEP Docket 51912 maps — needed before imagery can be useful,False,27INR0227,False,0,PALO VERDE BESS,ok,43,
False,False,False,0.9296643,False,Confirm no IA via PUCT Interchange (portal blocked during triage — try authenticated session) | Fix CDSE credentials and run imagery at Pleasant Springs substation vicinity to check for site prep,False,25INR0342,False,0,Nickel Spruce Solar,ok,44,
False,False,False,0.9845889000000002,True,PUCT Interchange IA search — portal returned 402 during triage; try authenticated access or alternate URL for FilingParty=Peregrine BESS 2 / Peregrine Energy Solutions | RAPTOR7A substation coordinates — ERCOT nodal model or AEP TX GIS; needed to unlock imagery; RWE Peregrine Solar (Goliad) may share the same substation corridor,False,25INR0078,False,0,Peregrine BESS 2,ok,44,
False,False,False,0.8522373000000003,False,PUCT Interchange IA search (portal was blocked 402 during triage — retry with authenticated access) | Developer/LLC identity — CATHODE BESS LLC not found in any registry; TX SOS lookup needed,False,24INR0394,False,0,CATHODE BESS,ok,42,
False,False,False,0.9426816,False,Verify CDSE credentials and run imagery grid around Downie substation — only missing signal that could change the verdict | PUCT Interchange search for CED Development Inc. filings — may reveal IA or amendment filings for any PHOTO BESS sibling that would indicate developer seriousness,False,24INR0122,False,0,PHOTO BESS 2,ok,44,
False,False,False,0.7462434000000002,False,Locate Hendrick 138kV substation coords (ERCOT network map or OpenInfraMap) then run imagery to establish site candidate | PUCT Interchange: access via authenticated session to search FilingParty='Solara BESS 1' for IA or study filings,False,24INR0378,False,0,Solara BESS 1,ok,35,
False,False,False,0.7570954500000001,False,"If reactivating: locate Castillo 138kV substation coordinates via ERCOT transmission planning maps or PUCT substation data file, then run imagery to confirm bare vs active pad | PUCT Interchange search for IA or FIS filings when portal is accessible (not behind 402)",False,24INR0393,False,0,ELECTRODE BESS ,ok,37,
False,False,False,0.92109105,True,"IA signed 2020-09-15 but PUCT Interchange portal blocked — retrieve IA PDF to confirm POI, party names (Innovative Solar 245 LLC vs other SPV), and milestone schedule | Precise site location unknown — gmaps rate-limited; deep scan should search for parcel records, abatement application maps, or ISS portfolio disclosures naming the Fisher County tract",True,21INR0031,True,0,Indigo Solar,ok,44,
False,False,False,1.03694805,False,Locate Hendrick 138kV substation coordinates (HIFLD/EIA Form 860 direct download) to enable imagery check | PUCT Interchange direct portal search for CED Development IA filings (requires browser session — not accessible via WebFetch),False,24INR0379,False,0,Solara BESS 2,ok,50,
False,False,False,0.8481097499999999,False,FIS status: check ERCOT GIS study queue for whether FIS is nearing completion — queue stuck at FIS-requested since 2022 | Developer CED Development Inc.: search SEC/state filings for parent company or financing; verify they are still active on this project vs. placeholder,False,23INR0206,False,0,PEREGRINE BESS,ok,39,
False,True,False,0.9273067500000002,True,PUCT case 35077: fetch IA (Item 2238) + First Amendment (Item 2246) — extract milestone schedule; amendment filed 26 days after IA may indicate schedule revision | Exact site location: no pin or abatement map; Ding Dong substation is a low-confidence proxy — search Bell County parcel records or KWTX/local news for land lease/purchase,True,25INR0281,True,0,Cosper Solar,ok,42,
False,True,False,1.2281269499999998,True,"Retrieve IA document from PUCT Interchange (site was 402-blocked during triage) — extract parties, milestone schedule, CEII status, and identify developer behind 'Felix 2, LLC' | Resolve Riley Substation (#6101) coordinates via ERCOT transmission map or AEP Texas filing — this unlocks FAA OE/AAA turbine coordinate lookup and imagery",False,27INR0004,True,0,Dundee West Wind,ok,47,
False,True,False,1.3661216999999997,True,PUCT Interchange: IA docket number unknown — portal JS-gated; try direct PUCT docket search for 'BRP Brizo BESS' to retrieve IA PDF and milestone schedule exhibit | Developer identity: 'BRP' parent behind BRP Brizo BESS LLC unresolved — TX SOS registered agents / DE corp records may surface a PE sponsor or EPC partner,True,23INR0342,False,0,Brizo BESS,ok,61,
False,True,False,0.9349692000000002,True,PUCT docket 35077: download original IA and Amendment No. 3 (2025-10-13) to extract milestone schedule — Amendment likely reflects COD slip from 2026-09-16 to 2027 range | Fix CDSE credentials and run imagery at confirmed site (groundbreaking March 2026 — construction should be visible in 2026 Sentinel-2),True,23INR0289,True,0,Skull Creek Solar,ok,41,
False,True,False,0.9904892999999999,True,Locate Pecan Street 3352 138kV substation in Hill County via ERCOT nodal model or ONCOR transmission maps to establish a site candidate for imagery | Pull IA from PUCT Interchange via authenticated session — iaSigned=2025-08-04 is confirmed in queue but PDF not retrieved; need milestone schedule exhibit,True,25INR0122,False,0,Vial BESS,ok,38,
False,False,False,0.9623790000000002,False,TX SOS entity search for 'Anagram Solar LLC' to find registered agent and parent developer — gmaps was rate-limited in triage | Live Oak County CAD parcel search by owner 'Anagram Solar' to establish site geometry,False,25INR0621,False,0,Anagram Solar,ok,41,
False,True,False,1.1256406499999998,True,"IA document: milestone schedule exhibit — retrieve from PUCT Interchange (docket search by OCI Energy or CPS Energy, CEII-redacted version may exist); queue data shows IA signed 2025-05-22 | Site pin: groundbreaking was May 2026 at former JT Deely site — acquire post-June 2026 imagery at tighter buffer (~0.5 km) to detect container rows",True,26INR0330,True,0,Alamo City BESS,ok,41,
False,True,False,0.8325828000000001,True,IA PDF from PUCT Interchange — retrieve milestone-schedule exhibit (PUCT was 402-blocked during triage; try direct PUCT search or ERCOT Nodal Protocol filing search) | Developer/parent company identification — LLC is DE-domiciled with TX registration 2023-07-14 (file# 0805142190); no parent surfaced; Texas SOS business search may resolve,True,25INR0319,False,0,Northington Solar,ok,38,
False,False,False,0.9499631999999998,False,"County economic development grant (revised Sep 2024, $80M) — obtain full Lufkin Daily News article and grant agreement to confirm site address and any project schedule commitments | LLC registration (San Jose TX principal) — check TX SOS for parent entity or principals; no developer identity established",False,24INR0174,True,0,Solar Star North Herty Storage,ok,38,
False,True,False,0.9446040000000001,True,"IA confirmed (PUCT docket 35077, item 2325, Orca Falls Solar LLC + Oncor) but portal blocked 402 — deep pass should extract parties page, POI description, and milestone schedule exhibit | Paired storage project 26INR0131 shares same IA; confirm capacity and COD alignment",True,26INR0130,False,0,Elm Flats Solar SLF,ok,42,
False,False,False,0.9406944,False,PUCT Interchange was blocked (HTTP 402) — attempt IA search for 'Becerra Creek' or 'Bordas Renewable' when portal access is restored | Developer 'Bordas Renewable Energy' has no web presence beyond data-aggregators — verify company registration in TX SOS or SEC EDGAR,False,27INR0003,False,0,Becerra Creek Storage 2,ok,45,
False,False,False,0.9013159500000001,False,Load real CDSE credentials and run imagery at Cenizo substation — battery sites are compact and could appear quickly if ground disturbed | PUCT Interchange (402-blocked here) — check for IA filings under 'Bordas Renewable Energy' or 'Becerra Creek' once portal accessible,False,26INR0024,False,0,Becerra Creek Storage 1,ok,43,
False,True,False,0.9035761500000002,False,Fix CDSE credentials and run imagery grid around Asherton 8283 substation — only concrete remaining signal path | PUCT Interchange direct portal check (402 may be session/auth issue) — search FilingParty=Saluga Ranch Storage for IA,False,26INR0356,False,0,Saluga Ranch Storage,ok,39,
False,True,False,1.2311216999999994,False,PUCT Interchange IA search (portal was 402-blocked during triage) — run when accessible; FIS approval + IA signing are the key pending gates | CDSE imagery once credentials available — tight 1-km buffer around Royse City 345kV substation for BESS pad/container signal,False,26INR0418,False,0,TE Smith Storage 2,ok,48,
False,False,False,0.85222395,False,"Identify developer parent behind 'Journey Solar, LLC' — TX SOS business search may reveal a known solar developer or shelf LLC | If PUCT Interchange portal access improves, search FilingParty=Journey Solar for any IA or GIS study filings",False,27INR0217,False,0,Journey Solar,ok,39,
False,False,False,0.9154336499999999,False,"Locate Miracle Lake Substation #5700 exact coords (ERCOT TPD or ATC maps) — current site candidate is speculative | Confirm SPV name: tracker sites say 'Atascosa BESS, LLC' not 'Great Hambino BESS, LLC' — check TX SOS registration",False,26INR0654,False,0,Great Hambino BESS,ok,43,
False,False,False,0.9511285500000001,False,PUCT Interchange manual search for 'BRP Ampato' (portal was HTTP 402-blocked during triage — could hold IA or amendment filings) | Resolve CDSE credential failure and re-run full 3x3 chip grid centered on NS Crane Switch substation once coordinates are confirmed,False,23INR0074,False,0,BRP Ampato BESS,ok,43,
False,True,True,1.03526415,True,Re-center imagery on cleared area and pull baseline chip (2024-2025) to confirm this is new disturbance | Retrieve IA PDF from PUCT Interchange (docket search under Sabanci or OCI Energy) — schedule exhibit will have NTP/substantial completion milestones,True,26INR0380,True,0,Pepper Solar Farm,ok,45,
False,True,False,0.9939009000000003,True,"PUCT IA doc 35077_2254_1537453 — extract milestone-schedule exhibit (NTP, construction, energization dates); portal was 402-blocked during triage | Refresh CDSE credentials then run tight chips around Fairfield TX substation to check for site prep",True,26INR0033,True,0,Fairway Storage,ok,45,
False,False,False,0.8701912500000002,False,Fix CDSE auth and run imagery at Brock substation area — BESS site may already be visible as gravel pad near substation | PUCT Interchange: search for IA or GIA filing under 'Buckaroo BESS' or 'Weatherford BESS' once portal accessible,False,26INR0498,False,0,Buckaroo BESS,ok,42,
False,False,False,0.8763129,False,"Verify whether companion Razorbill Solar (22INR0244) has an IA — RWE may be bundling; if solar IA exists, storage may follow | Check PUCT Interchange with authenticated session: FilingParty='RWE Solar Development' for any Razorbill IA or amendment filings",False,22INR0382,False,0,Razorbill Storage,ok,39,
False,False,False,0.9677991000000001,False,Resolve PUCT Interchange when portal is accessible — search FilingParty='Riverwalk BESS' and Description='Riverwalk' to confirm whether IA exists or project is purely speculative | Identify Martinez Substation 138kV location (ERCOT bus 5294) via ERCOT nodal map or CPS Energy GIS — needed before any imagery can run,False,24INR0392,False,0,Riverwalk BESS,ok,41,
False,False,False,0.8741285999999999,False,"Locate VICTORIA4A substation coordinates to enable tight imagery search around the actual POI | Companion project 27INR0169 (Marcos Solar SLF, 216 MW) shares developer — check if that project has an IA that bundles BESS",False,27INR0170,False,0,Marcos BESS,ok,41,
,,,0.9586390500000003,,,,25INR0164,,,Star Dairy Solar,no_findings,44,triage_findings.json missing
False,False,False,0.6529764,False,Confirm Grenergy USA as developer via Texas SOS entity search for 'Coyote Ridge BESS LLC' | Locate 'Holder 138 kV' substation coordinates via ERCOT transmission map or OpenInfraMap to enable imagery,False,27INR0432,False,0,Coyote Ridge BESS,ok,32,
False,False,False,0.8955780000000001,False,"Configure CDSE credentials and pull imagery at 26.1811,-97.7233 to check for BESS pad construction adjacent to West Harlingen substation | PUCT Interchange manual search for SMT Harlingen III LLC — requires browser session (402 blocked); check for IA filing or FERC QF notice",False,24INR0572,False,0,Megacharge BESS,ok,41,
False,False,False,0.884046,True,Nofar USA acquisition: confirm Solheim Solar is in transferred portfolio and identify new project contacts/timeline | PUCT Interchange IA filing: FIS approved Mar 2026 — IA negotiation may have commenced; check interchange.puc.texas.gov for recent Pine Gate / Nofar / Solheim filings,False,25INR0474,True,0,Solheim Solar,ok,39,
False,False,False,0.8079353999999999,False,"Resolve developer identity: PPM THR Solar entity — Texas SOS search, parent company | Locate Rwmiller and Jaybird 138kV substation coordinates to establish a site candidate before attempting imagery",False,25INR0482,False,0,Vault Solar,ok,35,
False,False,False,1.0634385,False,"TCEQ air permit (NSR) search for 'Comanche Creek' in Pecos County — mandatory for any gas plant, absence confirms paper project | TX SOS entity search for 'Comanche Creek generating station LLC' — developer identity unknown",False,26INR0537,False,0,Comanche Creek generating station,ok,44,
False,True,False,1.0042042499999997,True,IA content: queue confirms iaSigned=2024-09-04 but PUCT Interchange was 402-blocked — retrieve IA PDF for milestone schedule and POI details (Austrop sub exact location) | Austrop substation exact coords: OSM/USGS lookup or ERCOT CIM data to pin the POI and re-run imagery on the correct footprint,False,25INR0447,False,0,Waterloo BESS 1,ok,46,
,,,0.8708173500000004,,,,25INR0214,,,Burgos Solar,no_findings,42,triage_findings.json missing
False,False,False,0.6806732999999998,False,"Verify Greenalia (developer) corporate activity: any US project completions, financing news, or SEC/FERC filings to gauge developer credibility | PUCT Interchange direct search when portal is accessible — check for any IA or FIS approval filing under 'Greenalia Solar Power Reis' or 'Reis Solar'",False,25INR0082,False,0,Reis Solar ,ok,32,
False,False,False,1.0547190000000002,False,Verify developer entity: T3 surfaced 'CSE Storage LLC' not 'Carolina Storage Friendswood LLC' — check TX SOS for actual registrant and any parent/sponsor | Locate precise Friendswood 138kV substation coordinates (ERCOT bus 38980) to get a meaningful imagery site candidate,False,25INR0550,False,0,Carolina Storage Friendswood,ok,45,
False,True,False,0.9541416000000001,True,"PUCT Interchange IA filing — portal returned 402 during triage (session-cookie required); try with authenticated session for FilingParty='Flying Kite Bess LLC' | Actual La Pryor substation coordinates — use AEP Texas transmission map or OpenInfraMap to pin the 138kV substation pad precisely, then run 1km-buffer imagery",False,27INR0274,False,0,Flying Kite Bess,ok,44,
False,True,False,0.8192286000000001,False,"PUCT Interchange: search for IA filing when portal becomes accessible — project has no confirmed IA yet | CDSE imagery once credentials configured: substation at 31.683N,-96.486W, buffer-km 1, check for battery pad grading",False,26INR0619,False,0,Bonham Storage SLF,ok,39,
False,False,False,0.9490713,False,Verify developer Ignis TX Solar Three LLC — parent company unknown; may surface active/inactive development signal | PUCT Interchange: session-authenticated search for 'Slate Solar' or 'Ignis' as filing party — no IA found via queue but worth confirming no shadow IA,False,24INR0184,False,0,Slate Solar Project,ok,47,
False,True,False,1.03223625,True,IA signed 2024-12-16 — PUCT Interchange IA PDF blocked (402) during triage; retrieve parties page + milestone/schedule exhibit to confirm developer identity and COD commitment | Hog Creek Switch exact coordinates: locate 345kV switch on ERCOT transmission map to get precise site lat/lon for imagery,True,25INR0442,False,0,Happy Dog Storage,ok,47,
False,True,False,0.9697688999999999,False,Locate DOBVI 138kV substation coordinates (ERCOT transmission map or Oncor/PEC GIS) to enable imagery | Try PUCT Interchange search for IA when portal access is restored — FilingParty and Description search on 'Mineral Springs',False,26INR0499,False,0,Mineral Springs BESS,ok,40,
False,True,False,1.02621465,False,"IA status: FIS approved Jul 2025 — check if IA has been executed since (would be the key catalyst); PUCT Interchange was blocked at triage, worth a manual portal check | Developer identity: zero web presence found; TX SOS lookup for 'Aggie Solar Project SLF LLC' to confirm developer and any parent company",False,26INR0388,False,0,Aggie Solar Project SLF,ok,41,
False,False,False,0.87451125,False,FIS approval: check ERCOT GIS report updates for fisApproved milestone — this is the next gate that would signal project is advancing | Developer identity: 'Anawa La' name is opaque; try TX SOS entity search for 'Anawa La BESS LLC' to find parent company and track their other projects,False,27INR0233,False,0,Anawa La BESS,ok,39,
False,False,False,1.1606205000000003,False,PUCT Interchange was blocked (402) — manually query filings for 'Pequin Energy Storage' to confirm no IA exists | TX SOS entity search for 'Pequin Energy Storage LLC' to identify developer/parent company before committing to deep scan,False,23INR0194,False,0,Pequin Energy Storage,ok,42,
False,False,False,1.4056424999999997,False,Locate Holiday Sub / Soaptree TNP coordinates (ERCOT GIS or FERC Form 715) — prerequisite for imagery | PUCT Interchange search for IA filing once portal access available (session-gated during triage),False,27INR0440,False,0,Wisdom BESS SLF,ok,43,
False,True,False,0.8487743999999999,False,LLC registration: TX Comptroller taxable entity search for 'Pioneer Path Energy Storage 3 LLC' — developer identity completely unknown | PUCT Interchange FilingParty search once IA filed — none on file as of 2026-07-19,False,27INR0424,False,0,Pioneer Path Energy Storage 3,ok,43,
False,True,False,1.0415174999999999,False,PUCT Interchange IA search — portal requires authenticated session; check FilingParty='Pioneer Path Energy Storage' and Description contains '27INR0423' | Developer identity unknown — Texas SOS entity search for 'Pioneer Path Energy Storage' LLC may surface developer name and PE backing,False,27INR0423,False,0,Pioneer Path Energy Storage 2,ok,43,
False,True,False,0.9108183000000002,False,PUCT Interchange: search for IA filing (portal was 402-blocked during triage — access via authenticated session or PUCT direct search UI) | Developer/LLC identity: 'Prairie Horizon Energy Storage 3' returned zero web hits — check TX SOS direct lookup for LLC registration and registered agent to identify developer,False,27INR0428,False,0,Prairie Horizon Energy Storage 3,ok,44,
False,False,False,1.1608349999999998,False,FIS approval watch: project is FIS-requested but not approved; check next GIS monthly snapshot for FIS approval date — that resets COD plausibility | POI substation location: 'TNP ONE PLANT - 3400 TWIN OAK' exact coordinates not found; a TAMU or ERCOT transmission map lookup would unlock imagery targeting,False,27INR0427,False,0,Prairie Horizon Energy Storage 2,ok,50,
False,True,False,1.1752322999999998,False,Confirm POI substation coordinates via ERCOT transmission map or CAD parcel data — low-confidence site candidate needs grounding before imagery is useful | Re-run imagery on a clear-sky date (winter/spring) once site is pinned — June cloud cover obscured everything,False,27INR0425,False,0,Pioneer Path Energy Storage 4,ok,48,
False,True,False,1.2145939499999998,False,Confirm Twin Oak substation coordinates (ERCOT nodal map or PUCT transmission filings) — current site estimate may be wrong county | PUCT Interchange IA search when portal access available (currently 402-blocked) — project may have an IA filed post-2026-06,False,27INR0426,False,0,Prairie Horizon Energy Storage 1,ok,53,
False,True,False,1.0248826500000003,False,"Configure CDSE credentials and run imagery at Twin Oaks area (~31.15N, -96.72W) — battery site would be a compact gravel pad beside the substation | Retry PUCT Interchange when portal is accessible — search FilingParty='Pioneer Path Energy Storage' for IA filing",False,27INR0418,False,0,Pioneer Path Energy Storage 1,ok,43,
False,False,False,0.9562058999999999,False,Locate TNP ONE PLANT / Twin Oak 345kV substation coordinates (ERCOT transmission map or EIA-860) to enable imagery scan | Check sibling projects Prairie Horizon 1-3 (25INR and 26INR series) for any shared IA or developer announcements that could confirm Tempus Power commitment,False,27INR0429,False,0,Prairie Horizon Energy Storage 4,ok,42,
False,True,False,0.8702398499999999,True,Phase 1 (27INR0485 or similar INR) IA status — Phase 2 COD is contingent on Phase 1; find Phase 1's milestone state | Austin Energy tolling agreement (City Council 2025-07-24) — confirm whether it covers Phase 2 or only Phase 1; contract text is the key credibility anchor,False,27INR0486,True,0,Blackland Prairie 2 Energy Storage,ok,42,
False,True,False,1.1114747999999999,True,"PUCT Interchange IA PDF — retrieve milestone schedule exhibit (CEII-redacted?); try filing search via PUCT e-filing portal directly | Pin the Austrop 138kV substation precisely (OpenInfraMap, LCRA GIS, or ERCOT transmission map) then run tight imagery grid",True,27INR0485,False,0,Blackland Prairie 1 Energy Storage,ok,52,
False,True,False,0.9796408500000001,False,Verify whether Jupiter Power filed an IA with ERCOT — search PUCT Interchange with authenticated browser session for 'Balcones Ridge Resiliency III' or '27INR0487' | Check Austin City Council records for Balcones Ridge Resiliency battery tolling agreement details (base entity vs III) to confirm site address and MW,False,27INR0487,False,0,Blackland Prairie 3 Energy Storage,ok,48,
True,True,False,1.6332091499999999,True,"PUCT Interchange GIA retrieval — confirmed filed with Brazos Electric under §25.195(e), blocked in triage; get parties/POI page and milestone schedule | Imagery at POI corridor (Hamilton–Gustine line, ~31.77N -98.26W) — CDSE auth needed; no construction signal obtained",False,22INR0220,False,0,Lamkin Solar,ok,43,
False,True,False,0.8602833000000001,True,"IA signed 2025-08-13 confirmed in queue data — retrieve IA PDF from PUCT Interchange (requires browser session or authenticated tool) to extract parties, POI details, and milestone schedule exhibit | Identify developer/sponsor — no LLC registration or web presence found; try TX SOS business search for 'Lucky 7 Solar LLC'",False,26INR0409,False,0,Lucky 7 Solar,ok,41,
False,True,False,0.9684631499999999,False,PUCT Interchange: search FilingParty='Hynes Bay' when portal accessible — IA may exist post-2026-06 snapshot | Developer identification: no LLC registration or developer found; try TX SOS entity search for 'Hynes Bay Energy Storage LLC',False,25INR0542,False,0,Hynes Bay Energy Storage,ok,44,
True,True,False,1.2429734999999995,True,"PUCT Interchange IA search — portal blocked during triage (402); manual search for docket filed by 'Lyford Energy Storage LLC' likely to find IA or FIS study | Willacy County tax abatement records — Dec 2024 hearing confirmed; obtain the actual abatement agreement (project MW, site address, parcel ID) to pin site precisely",False,24INR0534,True,0,Lyford Energy,ok,53,
False,True,False,0.7665335999999998,True,"Friends Ranch 138kV substation: locate precise coords (ERCOT transmission maps, AEP Texas GIS) — needed to unblock imagery | PUCT Interchange IA filing: retrieve 2022-02-01 IA document for developer identity, milestone schedule, and CEII-redacted capacity terms",False,22INR0455,False,0,Blue Sky Sol,ok,34,
False,True,False,0.8019041999999998,True,"IA signed 2022-06 confirmed in queue data — retrieve IA PDF from PUCT Interchange (portal was 402 during triage); extract milestone schedule exhibit to test COD plausibility | Developer is Leeward Renewable Energy (Salt Lake City); check Leeward portfolio announcements, press releases, or NTP news for this project",True,22INR0342,False,0,Matagorda Solar,ok,37,
False,False,False,0.95027985,False,developer TREX US Luthor LLC is a 2017 TX LLC (Austin) — identify parent company/sponsor for development track record | FIS requested 2023-04-28 but not approved 3+ years later — check if FIS is active or stalled in ERCOT queue comments,False,25INR0106,False,0,Luthor Solar,ok,44,
False,True,False,0.9515050499999999,True,Pin exact Venus Substation coordinates (Oncor infrastructure map or OpenStreetMap) and re-run imagery at 1-km buffer to catch the compact BESS pad | Retrieve IA PDF (PUCT interchange doc 35077_2374) via authenticated access — extract milestone schedule exhibit and COD commitment,True,23INR0216,True,0,Venus Mill Storage,ok,45,
True,True,False,1.1928598499999998,True,"PUCT IA document — IA signed 2023-08-28 per queue data but portal was 402-blocked; retrieve the actual IA PDF for milestone schedule (ERCOT study number, POI, guaranteed COD, liquidated damages) | Ch.313 app #1898 (Damon ISD) — main application PDF 403-blocked; supplement PDF binary; extract developer parent company name, site legal description, and any parcel map",True,21INR0444,False,0,Long Point Storage,ok,42,
False,True,False,1.01975865,True,IA confirmed in queue data (signed 2025-05-20) but PUCT Interchange blocked (402) — retry with authenticated session to extract POI/milestone schedule from IA filing | Site parcel unknown — LaRue centroid is a rough guess; IA filing map exhibit or ERCOT bus coord lookup for bus 6855 (Coffee) and 6849 (New York) would pin the tap and narrow the parcel search,True,27INR0198,False,0,Musgravite Solar,ok,45,
False,False,False,0.9396066000000003,True,"Confirm or refute construction signal: high-res imagery (Planet/Google Earth) of the pad ~0.5 km SSE of Riley Substation (34.075, -99.144 approx); if BESS containers confirmed, this project is ahead of queue milestones | PUCT Interchange IA search: portal was blocked (402) this session — retry for 'Felix Storage' and 'Felix 1 LLC' filings; IA may exist even though queue shows none",False,27INR0009,False,0,Felix Storage,ok,43,
False,False,False,0.8752360499999999,False,Confirm CDSE credentials and run imagery chip at 31.2282/-101.6565 (Santa Rita substation) to check for any site prep — 2-km buffer is sufficient for BESS | PUCT Interchange: attempt direct portal search (interchange.puc.texas.gov) once credentials available — portal blocked in this run,False,22INR0383,False,0,BRP Musca BESS,ok,41,
False,True,False,1.0396174500000004,True,"IA status — no IA signed as of latest queue snapshot; PUCT Interchange was 402-blocked during triage; search authenticated session for Available Power / AP Greenport IA and amendment filings | Site coords — Austrop substation precise location unconfirmed; locate via LCRA transmission map or PUCT TCOS filings, then re-run imagery with tight 1 km buffer",False,23INR0474,True,0,AP Greenport,ok,46,
False,False,False,0.958938,False,PUCT Interchange SGIA lead: T3 snippet mentioned a SGIA between CenterPoint Energy Houston Electric and Cobra Clean Energy Center LLC — retry with a working browser session or PUCT direct search to confirm/download and extract POI/milestone schedule | Substation location: pin down Mustang Bayou #42960 exact coordinates via CenterPoint service territory maps or ERCOT transmission map to get a real site candidate for imagery,False,26INR0374,False,0,Cobra Clean Energy Center,ok,45,
False,False,False,0.9082298999999999,False,Locate Downie Substation 138kV coordinates via ERCOT nodal map or AEP Texas service territory map — needed before any imagery run | PUCT Interchange search for IA filings (portal was 402-blocked during triage; try via authenticated session or PUCT API),False,24INR0380,False,0,Photo BESS 3,ok,41,
False,True,False,0.8134896,False,PUCT case 57477 (Galvani 345 substation filing) — may name developer/owner and confirm exact substation coords for imagery | PUCT Interchange: search FilingParty=Helion BESS once portal access available — IA likely not yet filed but worth confirming,False,27INR0624,False,0,Helion BESS,ok,39,
False,False,False,0.8365774499999997,False,Geolocate GALVANI 345kV substation to establish a site candidate for imagery — check ERCOT nodal network model or PUCT transmission maps | Identify developer/sponsor behind Helion Solar LLC via TX SOS direct entity search (SOSDirect) — no web presence found during triage,False,27INR0623,False,0,Helion Solar,ok,35,
False,False,False,1.3849938000000004,False,"PUCT Interchange manual search for 'GALVANIC BESS' IA filing — blocked during triage (402 on API) | Eclipse Substation (ConEd, 138kV, OSM) adjacent to POI — identify who owns/operates, whether an IA was transferred or originated there",False,23INR0204,False,0,GALVANIC BESS,ok,61,
False,False,False,1.0617718500000004,False,Resolve Downie 138kV substation coordinates via AEP Texas transmission maps or ERCOT bus node lookup — prerequisite for any imagery | Check PUCT Interchange with alternate spellings or developer name if IA ever surfaces (portal was 402-blocked during triage),False,23INR0205,False,0,SUNSETTER BESS,ok,43,
False,False,False,0.8434035000000002,False,"FIS approval: monitor for FIS approved milestone — if approved, rerun triage | Developer identity: 'Adam Bryant BESS LLC' has no traceable parent/sponsor; TX SOS entity search could surface a developer or investor",False,25INR0610,False,0,Adam Bryant BESS,ok,40,
False,False,False,1.1444863499999998,True,"IA claim discrepancy: Fractal sale listing claims 'secured IAs' but queue shows iaSigned=null — verify via PUCT Interchange with authenticated session (FilingParty='EIA Properties' or 'Anawa La Solar') | Teaser PDF (binary): render Anawa-La-PVS-Teaser-2025.pdf to extract site map, parcel number, or coordinates — this is the fastest path to a site candidate for imagery",False,27INR0232,True,0,Anawa La Solar,ok,44,
False,True,False,0.8431782,False,IA not yet signed — PUCT Interchange search when portal accessible (was 402 during triage); IA execution is the key binary for COD plausibility | Developer identity unknown — no web presence found; TX SOS entity search for 'Basketflower Storage LLC' to confirm sponsor and financial backing,False,26INR0467,False,0,Basketflower Storage,ok,38,
False,True,False,0.8288020500000002,True,"PUCT Interchange: IA PDF exists (iaSigned 2024-12-16) but portal blocked during triage — retrieve parties, POI page, and milestone schedule exhibit | Hog Creek Switch (ERCOT node 3704) geolocation: identify substation coordinates to anchor site candidate for imagery",True,25INR0382,False,0,HappyDogSolar,ok,38,
