isomarketid,branchID,branchName,ptoIDSource,InsertDate,b1,b2,b3,ckt,OP_EQCODE,LNNAME,EQNAME,DeviceType,FromName,ToName,b3Text,branchStationID,branchDeviceTypeId,teid,collapseId,legacyBranchId,ptoBranchID,fromNum,toNum,pto_ckt,pto_deviceType,identity_key,has_pto_match,dup_type
6,60112253,LPCCS_FMR2,1495.0,2026-06-30 16:52:17.020,,,,1,LPCCS_FMR2,FMR2,,Transformer,LPCCS_UNIT2,LPCCS_1_5,,,,280315.0,,,63907974.0,140067.0,140066.0,1 ,Transformer,140067|140066|1,True,insufficient_pto_data
6,60005869,LMESA_AXFMR2,1462.0,2026-05-12 13:00:52.813,,,,2,LMESA_AXFMR2,FMR2,AXFMR2,Transformer,LAMESA_9,LAMESA_8,LMESA,,,280322.0,,,63694905.0,1163.0,1164.0,2 ,Transformer,1163|1164|2,True,same_identity_reinserted
6,60110691,LMESA_AXFMR2_L,1495.0,2026-06-30 16:52:17.020,,,,2,LMESA_AXFMR2_L,FMR2,,Transformer,LAMESA_9,LAMESA_8,,,,280322.0,,,63896891.0,1163.0,1164.0,2 ,Transformer,1163|1164|2,True,same_identity_reinserted
6,60074057,WHITE_PT_138_69A1_H,,2023-11-21 12:26:39.067,,,,1,WHITE_PT_138_69A1_H,69A1,138_69A1_H,Transformer,WHITEPT4A,WHITEPT2A,WHITE_PT,,,280324.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60007821,WHITE_PT_138_69A1,1460.0,2026-05-12 12:55:23.920,,,,1,WHITE_PT_138_69A1,69A1,138_69A1,Transformer,WHITEPT2A,WHITEPT4A,WHITE_PT,,,280324.0,,,63679372.0,8960.0,8961.0,1 ,Transformer,8960|8961|1,True,teid_collision_different_branches
6,60010015,WHITE_PT_138_69A1_L,1463.0,2026-05-12 13:12:55.680,,,,1,WHITE_PT_138_69A1_L,69A1,138_69A1_L,Transformer,WHITEPT2A,WHITEPT4A,WHITE_PT,,,280324.0,,,63711564.0,8960.0,8961.0,1 ,Transformer,8960|8961|1,True,teid_collision_different_branches
6,60072275,VICTORIA_138_69A2_H,,2023-11-21 12:26:39.067,,,,2,VICTORIA_138_69A2_H,69A2,138_69A2_H,Transformer,VICTORIA2A,VICTORIA4A,VICTORIA,,,280332.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60007721,VICTORIA_138_69A2,1413.0,2026-05-11 16:02:34.013,,,,2,VICTORIA_138_69A2,69A2,138_69A2,Transformer,VICTORIA2A,VICTORIA4A,VICTORIA,,,280332.0,,,63088850.0,8169.0,8172.0,2 ,Transformer,8169|8172|2,True,teid_collision_different_branches
6,60009991,VICTORIA_138_69A2_L,1495.0,2026-06-30 16:52:17.020,,,,2,VICTORIA_138_69A2_L,69A2,138_69A2_L,Transformer,VICTORIA2A,VICTORIA4A,VICTORIA,,,280332.0,,,63902391.0,8169.0,8172.0,2 ,Transformer,8169|8172|2,True,teid_collision_different_branches
6,60060758,RIOPECOS_138_69_1_H,,2023-11-21 12:26:39.067,,,,2,RIOPECOS_138_69_1_H,69-1,138_69_1_H,Transformer,RIOPECOS4A,RIOPECOS2A,RIOPECOS,,,280335.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60086449,RIOP_138_69_1,,2024-01-25 09:01:19.767,,,,2,RIOP_138_69_1,69-1,138_69_1,Transformer,,,RIOP,,,280335.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60009979,RIOPECOS_138_69_1_L,1495.0,2026-06-30 16:52:17.020,,,,2,RIOPECOS_138_69_1_L,69-1,138_69_1_L,Transformer,RIOPECOS4A,RIOPECOS2A,RIOPECOS,,,280335.0,,,63901467.0,6601.0,6598.0,2 ,Transformer,6601|6598|2,True,insufficient_pto_data
6,60004226,DANSBY_GSUXFMR1,1460.0,2026-05-12 12:55:23.920,,,,2,DANSBY_GSUXFMR1,FMR1,GSUXFMR1,Transformer,DAN_DANSBYG1,BRYN_DSBY69,DANSBY,,,280336.0,,,63679980.0,32875.0,120051.0,2 ,Transformer,32875|120051|2,True,same_identity_reinserted
6,60111381,DANSBY_T1_H,1495.0,2026-06-30 16:52:17.020,,,,2,DANSBY_T1_H,T1,,Transformer,BRYN_DSBY69,DAN_DANSBYG1,,,,280336.0,,,63904315.0,32875.0,120051.0,2 ,Transformer,32875|120051|2,True,same_identity_reinserted
6,60088365,WAP_WAPXT1_,,2024-01-25 09:01:19.767,,,,B1,WAP_WAPXT1_,XT1_,WAPXT1_,Transformer,W_A_P___138A,WAP_WAPGT_1,WAP,,,280338.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60111617,WAP_XT1,1495.0,2026-06-30 16:52:17.020,,,,B1,WAP_XT1,XT1,,Transformer,GENWAPGT01_8,WAP_WAPGT_1,,,,280338.0,,,63906216.0,49217.0,110019.0,B1,Transformer,49217|110019|B1,True,insufficient_pto_data
6,60085655,PB2SES_UCXFMR3,,2024-01-25 09:01:19.767,,,,4,PB2SES_UCXFMR3,FMR3,UCXFMR3,Transformer,,,PB2SES,,,280339.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60010470,PB2SES_FMR3,1495.0,2026-06-30 16:52:17.020,,,,4,PB2SES_FMR3,FMR3,FMR3,Transformer,PBGENBUS_B,PB2SES_CT3,PB2SES,,,280339.0,,,63904018.0,18100.0,130013.0,4 ,Transformer,18100|130013|4,True,insufficient_pto_data
6,60007425,SWEETWN4_4A,1413.0,2026-05-11 16:02:34.013,,,,2,SWEETWN4_4A,4A,4A,Transformer,SWEETW_WND4A,SWEETWN4_1_5,SWEETWN4,,,280340.0,,,63093022.0,180161.0,180159.0,2 ,Transformer,180161|180159|2,True,same_identity_reinserted
6,60112758,SWEETWN4_XF4A,1495.0,2026-06-30 16:52:17.020,,,,2,SWEETWN4_XF4A,XF4A,,Transformer,SWEETW_WND4A,SWEETWN4_1_5,,,,280340.0,,,63909084.0,180161.0,180159.0,2 ,Transformer,180161|180159|2,True,same_identity_reinserted
6,60087141,SARC_T2L,,2024-01-25 09:01:19.767,,,,2,SARC_T2L,T2L,T2L,Transformer,SRC2DUM,SARC4A,SARC,,,280342.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60006905,REDCREEK_T2L,1495.0,2026-06-30 16:52:17.020,,,,2,REDCREEK_T2L,T2L,T2L,Transformer,REDCREEK4A,SRC2DUM,REDCREEK,,,280342.0,,,63901313.0,6442.0,6768.0,2 ,Transformer,6442|6768|2,True,insufficient_pto_data
6,60081454,DCSES_UCXFMR2,,2024-01-25 09:01:19.767,,,,3,DCSES_UCXFMR2,FMR2,UCXFMR2,Transformer,,,DCSES,,,280344.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60110749,DCSES_FMR2,1495.0,2026-06-30 16:52:17.020,,,,T1,DCSES_FMR2,FMR2,,Transformer,DECRDOVA_8,DCSES_CT20,,,,280344.0,,,63897853.0,1891.0,150722.0,T1,Transformer,1891|150722|T1,True,insufficient_pto_data
6,60003658,CAPRIDGE_WCR3-T1,1462.0,2026-05-12 13:00:52.813,,,,3,CAPRIDGE_WCR3-T1,WCR3,WCR3-T1,Transformer,CAPRIDGE_2_8,CAPRIDGE_CR3,CAPRIDGE,,,280345.0,,,63704375.0,180755.0,180756.0,3 ,Transformer,180755|180756|3,True,same_identity_reinserted
6,60112780,CAPRIDGE_R3T1,1495.0,2026-06-30 16:52:17.020,,,,3,CAPRIDGE_R3T1,R3T1,,Transformer,CAPRIDGE_2_8,CAPRIDGE_CR3,,,,280345.0,,,63909137.0,180755.0,180756.0,3 ,Transformer,180755|180756|3,True,same_identity_reinserted
6,60021257,CALAVERS_24_3,,2023-11-21 12:26:39.067,,,,1,CALAVERS_24_3,24_3,24_3,Transformer,CALAVER_JTD1,JT_DEELY,CALAVERS,,,280348.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080571,CALAVERS_138_24_3,,2024-01-25 09:01:19.767,,,,1,CALAVERS_138_24_3,24_3,138_24_3,Transformer,JT_DEELY,CALAVER_JTD1,CALAVERS,,,280348.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60084570,MIL_UNIT3_XFMR,,2024-01-25 09:01:19.767,,,,3,MIL_UNIT3_XFMR,FMR3,UNIT3_XFMR,Transformer,,,MIL,,,280359.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60110610,MIL_FMR3,1495.0,2026-06-30 16:52:17.020,,,,3,MIL_FMR3,FMR3,,Transformer,RWMILLER,MIL_MILLERG3,,,,280359.0,,,63895975.0,331.0,150133.0,3 ,Transformer,331|150133|3,True,insufficient_pto_data
6,60080321,BOSQUESW_GSUXFMR3,,2024-01-25 09:01:19.767,,,,3,BOSQUESW_GSUXFMR3,FMR3,GSUXFMR3,Transformer,,,BOSQUESW,,,280362.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60110603,BOSQUESW_FMR3,1495.0,2026-06-30 16:52:17.020,,,,3,BOSQUESW_FMR3,FMR3,,Transformer,BOSQUESW8,BOSQ_BSQSU_3,,,,280362.0,,,63895905.0,252.0,150144.0,3 ,Transformer,252|150144|3,True,insufficient_pto_data
6,60085657,PB2SES_UCXFMR5,,2024-01-25 09:01:19.767,,,,2,PB2SES_UCXFMR5,AMR5,UCXFMR5,Transformer,,,PB2SES,,,280364.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60111296,PB2SES_FMR5,1495.0,2026-06-30 16:52:17.020,,,,2,PB2SES_FMR5,FMR5,,Transformer,PBGENBUS_B,PB2SES_CT5,,,,280364.0,,,63904020.0,18100.0,130015.0,2 ,Transformer,18100|130015|2,True,insufficient_pto_data
6,60003657,CAPRIDGE_WCR2-T1,1462.0,2026-05-12 13:00:52.813,,,,2,CAPRIDGE_WCR2-T1,WCR2,WCR2-T1,Transformer,CAPRIDGE_CR2,CAPRIDGE_3_8,CAPRIDGE,,,280367.0,,,63704372.0,180757.0,180753.0,2 ,Transformer,180757|180753|2,True,same_identity_reinserted
6,60112781,CAPRIDGE_R2T1,1495.0,2026-06-30 16:52:17.020,,,,2,CAPRIDGE_R2T1,R2T1,,Transformer,CAPRIDGE_CR2,CAPRIDGE_3_8,,,,280367.0,,,63909134.0,180757.0,180753.0,2 ,Transformer,180757|180753|2,True,same_identity_reinserted
6,60087140,SARC_T2H,,2024-01-25 09:01:19.767,,,,2,SARC_T2H,T2H,T2H,Transformer,SARC7A,SRC2DUM,SARC,,,280371.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60006904,REDCREEK_T2H,1495.0,2026-06-30 16:52:17.020,,,,2,REDCREEK_T2H,T2H,T2H,Transformer,REDCREEK7A,SRC2DUM,REDCREEK,,,280371.0,,,63901316.0,6444.0,6768.0,2 ,Transformer,6444|6768|2,True,insufficient_pto_data
6,60032847,FORMOSA_TR22_L,,2023-11-21 12:26:39.067,,,,2,FORMOSA_TR22_L,TR22,TR22_L,Transformer,FORMOSA4A,FORMOSA_13_9,FORMOSA,,,280373.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60082237,FORMOSA_TR22H,,2024-01-25 09:01:19.767,,,,2,FORMOSA_TR22H,TR22,TR22H,Transformer,FORMOSA_13_9,FORMOSA4A,FORMOSA,,,280373.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60004755,FORMOSA_TR22L,1462.0,2026-05-12 13:00:52.813,,,,2,FORMOSA_TR22L,TR22,TR22L,Transformer,FORMOSA4A,FORMOSA_13_9,FORMOSA,,,280373.0,,,63699868.0,110466.0,8126.0,2 ,Transformer,110466|8126|2,True,teid_collision_different_branches
6,60010593,FORMOSA_TR22,1495.0,2026-06-30 16:52:17.020,,,,2,FORMOSA_TR22,TR22,TR22,Transformer,FORMOSA_13_9,FORMOSA4A,FORMOSA,,,280373.0,,,63902310.0,110466.0,8126.0,2 ,Transformer,110466|8126|2,True,teid_collision_different_branches
6,60079580,AMOCOOIL_XT410,,2024-01-25 09:01:19.767,,,,1,AMOCOOIL_XT410,GXU1,XT410,Transformer,AMOC_AMOCO_1,AMOCOOIL_1_8,AMOCOOIL,,,280374.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60111778,AMOCOOIL_GXU1,1495.0,2026-06-30 16:52:17.020,,,,1,AMOCOOIL_GXU1,GXU1,,Transformer,AMOC_AMOCO_1,AMOCOOIL_1_8,,,,280374.0,,,63907053.0,110274.0,110271.0,1 ,Transformer,110274|110271|1,True,insufficient_pto_data
6,60087784,TEN_1GTB-XF-1,,2024-01-25 09:01:19.767,,,,2,TEN_1GTB-XF-1,1GTB,1GTB-XF-1,Transformer,,,TEN,,,280378.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60110614,TEN_1GTB,1495.0,2026-06-30 16:52:17.020,,,,2,TEN_1GTB,1GTB,,Transformer,JNSNCNTY8,TEN_CT1,,,,280378.0,,,63895994.0,370.0,150121.0,2 ,Transformer,370|150121|2,True,insufficient_pto_data
6,60003687,CBEC_25T701,1462.0,2026-05-12 13:00:52.813,,,,G1,CBEC_25T701,25T,25T701,Transformer,CBEC_STG1,CBEC_1_8,CBEC,,,280379.0,,,63703508.0,110797.0,110793.0,G1,Transformer,110797|110793|G1,True,same_identity_reinserted
6,60111855,CBEC_25T,1495.0,2026-06-30 16:52:17.020,,,,G1,CBEC_25T,25T,,Transformer,CBEC_STG1,CBEC_1_8,,,,280379.0,,,63907223.0,110797.0,110793.0,G1,Transformer,110797|110793|G1,True,same_identity_reinserted
6,60056217,PENA_FMR2,,2023-11-21 12:26:39.067,,,,2,PENA_FMR2,FMR2,FMR2,Transformer,PENA_1_5,PENA_UNIT2,PENA,,,280385.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60085869,PENA_PENASCALXFMR2,,2024-01-25 09:01:19.767,,,,2,PENA_PENASCALXFMR2,FMR2,PENASCALXFMR2,Transformer,,,PENA,,,280385.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60063761,SCLPCOGN_PATB_L,,2023-11-21 12:26:39.067,,,,1,SCLPCOGN_PATB_L,PATB,PATB_L,Transformer,SCLPCOGN_1_9,SCLPCOGN_2_8,SCLPCOGN,,,280386.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60087197,SCLPCOGN_SCLPATB,,2024-01-25 09:01:19.767,,,,1,SCLPCOGN_SCLPATB,PATB,SCLPATB,Transformer,SCLPCOGN_1_9,SCLPCOGN_2_8,SCLPCOGN,,,280386.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60007129,SCLPCOGN_SCLPATB_L,1461.0,2026-05-12 12:59:00.527,,,,1,SCLPCOGN_SCLPATB_L,PATB,SCLPATB_L,Transformer,SCLPCOGN_1_9,SCLPCOGN_2_8,SCLPCOGN,,,280386.0,,,63692776.0,110505.0,110507.0,1 ,Transformer,110505|110507|1,True,teid_collision_different_branches
6,60010601,SCLPCOGN_PATB,1495.0,2026-06-30 16:52:17.020,,,,1,SCLPCOGN_PATB,PATB,PATB,Transformer,SCLPCOGN_2_8,SCLPCOGN_1_9,SCLPCOGN,,,280386.0,,,63907161.0,110505.0,110507.0,1 ,Transformer,110505|110507|1,True,teid_collision_different_branches
6,60087340,SJS_SJSXT2_,,2024-01-25 09:01:19.767,,,,G1,SJS_SJSXT2_,XT2_,SJSXT2_,Transformer,SJS_SJS_G2,SJS_2_8,SJS,,,280388.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60111816,SJS_XT2,1495.0,2026-06-30 16:52:17.020,,,,G1,SJS_XT2,XT2,,Transformer,SJS_SJS_G2,SJS_2_8,,,,280388.0,,,63907154.0,110484.0,110482.0,G1,Transformer,110484|110482|G1,True,insufficient_pto_data
6,60005741,LARDVFT_VFT_N,1460.0,2026-05-12 12:55:23.920,,,,2,LARDVFT_VFT_N,VFTN,VFT_N,Transformer,LARDC,LARDOVFT,LARDVFT,,,280394.0,,,63681973.0,80165.0,80014.0,2 ,Transformer,80165|80014|2,True,same_identity_reinserted
6,60111709,LARDVFT_VFT_N_H,1495.0,2026-06-30 16:52:17.020,,,,2,LARDVFT_VFT_N_H,VFTN,,Transformer,LARDC,LARDVFT4A,,,,280394.0,,,63906820.0,80165.0,80014.0,2 ,Transformer,80165|80014|2,True,same_identity_reinserted
6,60083962,LNCRK2_XFMR_T1,,2024-01-25 09:01:19.767,,,,3,LNCRK2_XFMR_T1,UXF1,XFMR_T1,Transformer,,,LNCRK2,,,280398.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60112414,LNCRK2_T11,1495.0,2026-06-30 16:52:17.020,,,,3,LNCRK2_T11,T11,,Transformer,LNCRK2_G871,LNCRK2_1_8,,,,280398.0,,,63908332.0,150313.0,150311.0,3 ,Transformer,150313|150311|3,True,insufficient_pto_data
6,60005911,LON_HILL_345_1382H,1460.0,2026-05-12 12:55:23.920,,,,2,LON_HILL_345_1382H,382H,345_1382H,Transformer,LH2DUM,LONHILL7A,LON_HILL,,,280400.0,,,63679126.0,8455.0,8450.0,2 ,Transformer,8455|8450|2,True,same_identity_reinserted
6,60010004,LON_HILL_345_1382H_H,1495.0,2026-06-30 16:52:17.020,,,,2,LON_HILL_345_1382H_H,382H,345_1382H_H,Transformer,LH2DUM,LONHILL7A,LON_HILL,,,280400.0,,,63902774.0,8455.0,8450.0,2 ,Transformer,8455|8450|2,True,same_identity_reinserted
6,60081500,DECKER_DP_MT_2,,2024-01-25 09:01:19.767,,,,1,DECKER_DP_MT_2,MT_2,DP_MT_2,Transformer,DECKER_DPG2,DECK_MB1,DECKER,,,280401.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60010451,DECKER_MT_2,1463.0,2026-05-12 13:12:55.680,,,,1,DECKER_MT_2,MT_2,MT_2,Transformer,DECK_MB1,DECKER_DPG2,DECKER,,,280401.0,,,63711703.0,9187.0,170152.0,1 ,Transformer,9187|170152|1,True,insufficient_pto_data
6,60003526,BTE_AT-2_L,1460.0,2026-05-12 12:55:23.920,,,,A2,BTE_AT-2_L,AT-2,AT-2_L,Transformer,BTE_2_5,BTE_1_8,BTE,,,280402.0,,,63682264.0,110737.0,110735.0,A2,Transformer,110737|110735|A2,True,same_identity_reinserted
6,60010606,BTE_AT-2,1495.0,2026-06-30 16:52:17.020,,,,A2,BTE_AT-2,AT-2,AT-2,Transformer,BTE_1_8,BTE_2_5,BTE,,,280402.0,,,63907211.0,110737.0,110735.0,A2,Transformer,110737|110735|A2,True,same_identity_reinserted
6,60085352,OLINGR_GSUXFMR2,,2024-01-25 09:01:19.767,,,,1,OLINGR_GSUXFMR2,FMR2,GSUXFMR2,Transformer,,,OLINGR,,,280405.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60110625,OLINGR_FMR2,1495.0,2026-06-30 16:52:17.020,,,,1,OLINGR_FMR2,FMR2,,Transformer,OLINGER,OLIN_OLING_2,,,,280405.0,,,63896406.0,818.0,150082.0,1 ,Transformer,818|150082|1,True,insufficient_pto_data
6,60084128,LPCCS_UCXFMR12,,2024-01-25 09:01:19.767,,,,1,LPCCS_UCXFMR12,MR12,UCXFMR12,Transformer,,,LPCCS,,,280406.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60112254,LPCCS_MR12,1495.0,2026-06-30 16:52:17.020,,,,1,LPCCS_MR12,MR12,,Transformer,LPCCS_CT12,LPCCS_1_5,,,,280406.0,,,63907970.0,140067.0,140062.0,1 ,Transformer,140067|140062|1,True,insufficient_pto_data
6,60004075,CORONA_GSUT3,1460.0,2026-05-12 12:55:23.920,,,,3,CORONA_GSUT3,AT3,GSUT3,Transformer,L_CORONA8_1Y,BUCHAN_3,CORONA,,,280408.0,,,63678179.0,7087.0,180006.0,3 ,Transformer,7087|180006|3,True,same_identity_reinserted
6,60111021,CORONA_GSU3,1495.0,2026-06-30 16:52:17.020,,,,3,CORONA_GSU3,GSU3,,Transformer,L_CORONA8_1Y,BUCHAN_3,,,,280408.0,,,63901731.0,7087.0,180006.0,3 ,Transformer,7087|180006|3,True,same_identity_reinserted
6,60006093,MCDLD_SAN_T2,1462.0,2026-05-12 13:00:52.813,,,,2,MCDLD_SAN_T2,T2,SAN_T2,Transformer,MCDLD_SBW1,MCDLD_1_8,MCDLD,,,280409.0,,,63703647.0,131143.0,131142.0,2 ,Transformer,131143|131142|2,True,same_identity_reinserted
6,60112113,MCDLD_T2,1495.0,2026-06-30 16:52:17.020,,,,2,MCDLD_T2,T2,,Transformer,MCDLD_SBW1,MCDLD_1_8,,,,280409.0,,,63907664.0,131143.0,131142.0,2 ,Transformer,131143|131142|2,True,same_identity_reinserted
6,60065061,SILASRAY_SGT6,,2023-11-21 12:26:39.067,,,,6,SILASRAY_SGT6,SGT6,SGT6,Transformer,PWRPLT69,SILA_SILAS_6,SILASRAY,,,280410.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60087328,SILASRAY_GSU-6,,2024-01-25 09:01:19.767,,,,6,SILASRAY_GSU-6,SGT6,GSU-6,Transformer,,,SILASRAY,,,280410.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60084987,NEDIN_UXFMR2,,2024-01-25 09:01:19.767,,,,5,NEDIN_UXFMR2,FMR2,UXFMR2,Transformer,,,NEDIN,,,280413.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60112557,NEDIN_FMR2,1495.0,2026-06-30 16:52:17.020,,,,5,NEDIN_FMR2,FMR2,,Transformer,NED_NEDIN_G2,NEDIN_2_8,,,,280413.0,,,63908658.0,160235.0,160232.0,5 ,Transformer,160235|160232|5,True,insufficient_pto_data
6,60043690,LA_PALMA_138_69A1_H,,2023-11-21 12:26:39.067,,,,2,LA_PALMA_138_69A1_H,69A1,138_69A1_H,Transformer,LAPALMA2A,LA_PALMA4A,LA_PALMA,,,280414.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60005719,LA_PALMA_138_69A1,1413.0,2026-05-11 16:02:34.013,,,,1,LA_PALMA_138_69A1,69A1,138_69A1,Transformer,LAPALMA2A,LA_PALMA4A,LA_PALMA,,,280414.0,,,63089005.0,8310.0,8314.0,1 ,Transformer,8310|8314|1,True,teid_collision_different_branches
6,60111081,LA_PALMA_138_69A1_L,1495.0,2026-06-30 16:52:17.020,,,,2,LA_PALMA_138_69A1_L,69A1,,Transformer,LAPALMA2A,LA_PALMA4A,,,,280414.0,,,63902576.0,8310.0,8314.0,2 ,Transformer,8310|8314|2,True,teid_collision_different_branches
6,60004741,FORMOSA_TR02H,1462.0,2026-05-12 13:00:52.813,,,,6,FORMOSA_TR02H,TR02,TR02H,Transformer,FORMOSA_2_9,FOR_FORMOSG2,FORMOSA,,,280415.0,,,63703395.0,110442.0,110452.0,6 ,Transformer,110442|110452|6,True,same_identity_reinserted
6,60111801,FORMOSA_TR02,1495.0,2026-06-30 16:52:17.020,,,,6,FORMOSA_TR02,TR02,,Transformer,FORMOSA_2_9,FOR_FORMOSG2,,,,280415.0,,,63907095.0,110442.0,110452.0,6 ,Transformer,110442|110452|6,True,same_identity_reinserted
6,60084399,MDANP_UCXFMR3_H,,2024-01-25 09:01:19.767,,,,3,MDANP_UCXFMR3_H,FMR3,UCXFMR3_H,Transformer,,,MDANP,,,280419.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60110767,MDANP_FMR3,1495.0,2026-06-30 16:52:17.020,,,,3,MDANP_FMR3,FMR3,,Transformer,MDLTHELP_N5,MDANP_CT3,,,,280419.0,,,63897968.0,1940.0,150153.0,3 ,Transformer,1940|150153|3,True,insufficient_pto_data
6,60003686,CBEC_24T701,1462.0,2026-05-12 13:00:52.813,,,,G1,CBEC_24T701,24T,24T701,Transformer,CBEC_GT4,CBEC_1_8,CBEC,,,280422.0,,,63703510.0,110797.0,110795.0,G1,Transformer,110797|110795|G1,True,same_identity_reinserted
6,60111859,CBEC_24T,1495.0,2026-06-30 16:52:17.020,,,,G1,CBEC_24T,24T,,Transformer,CBEC_GT4,CBEC_1_8,,,,280422.0,,,63907225.0,110797.0,110795.0,G1,Transformer,110797|110795|G1,True,same_identity_reinserted
6,60081455,DCSES_UCXFMR3,,2024-01-25 09:01:19.767,,,,4,DCSES_UCXFMR3,FMR3,UCXFMR3,Transformer,,,DCSES,,,280423.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60110750,DCSES_FMR3,1495.0,2026-06-30 16:52:17.020,,,,T4,DCSES_FMR3,FMR3,,Transformer,DECRDOVA_8,DCSES_CT30,,,,280423.0,,,63897854.0,1891.0,150723.0,T4,Transformer,1891|150723|T4,True,insufficient_pto_data
6,60005983,LYTTON_S_AT3_H,3.0,2015-02-26 12:37:00.000,,,,3,LYTTON_S_AT3_H,AT3,AT3_H,Transformer,LYTTON13,LYTTON34,LYTTON_S,,,280425.0,,,60022174.0,9075.0,9074.0,3,Transformer,9075|9074|3,True,insufficient_pto_data
6,60084196,LYTTON_S_AT3_L,,2024-01-25 09:01:19.767,,,,3,LYTTON_S_AT3_L,AT3,AT3_L,Transformer,LYTTON13,LYTTON34,LYTTON_S,,,280425.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60007483,TC_3EAP-TFM0010B,3.0,2015-02-26 12:37:00.000,,,,02,TC_3EAP-TFM0010B,010B,3EAP-TFM0010B,Transformer,TECO____138A,TC_TCHP1,TC,,,280427.0,,,60007486.0,111011.0,47430.0,02,Transformer,111011|47430|02,True,same_identity_reinserted
6,60008300,TC_010B_H,1495.0,2026-06-30 16:52:17.020,,,,02,TC_010B_H,010B,010B_H,Transformer,TC_TCHP1,TECO___POI_8,TC,,,280427.0,,,63905952.0,111011.0,47430.0,02,Transformer,111011|47430|02,True,same_identity_reinserted
6,60003299,BGLK_SOURCE,3.0,2015-02-26 12:37:00.000,,,,PS,BGLK_SOURCE,PS_1,SOURCE,Transformer,,,BGLK,,,280429.0,,,60027650.0,6535.0,6536.0,PS,Transformer,6535|6536|PS,True,teid_collision_different_branches
6,60017411,BIGLAKE_LOAD,,2023-11-21 12:26:39.067,,,,PS,BIGLAKE_LOAD,PS_1,LOAD,Transformer,BIGLAKE4A,BIGLAKE4B,BIGLAKE,,,280429.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60080155,BGLK_LOAD,,2024-01-25 09:01:19.767,,,,PS,BGLK_LOAD,PS_1,LOAD,Transformer,,,BGLK,,,280429.0,,,,,,,,-1|-1|,False,teid_collision_different_branches
6,60110996,BIGLAKE_SOURCE,1495.0,2026-06-30 16:52:17.020,,,,PS,BIGLAKE_SOURCE,PS_1,,Transformer,BIGLAKE4A,BIGLAKE4B,,,,280429.0,,,63901407.0,6535.0,6536.0,PS,Transformer,6535|6536|PS,True,teid_collision_different_branches
6,60067029,STASW_AXFMRL,,2023-11-21 12:26:39.067,,,,1,STASW_AXFMRL,FMR1,AXFMRL,Transformer,STANTON_E_9,STANTON_E_8,STASW,,,280436.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60110696,STASW_AXFMRH,1495.0,2026-06-30 16:52:17.020,,,,1,STASW_AXFMRH,FMR1,,Transformer,STANTON_E_8,STANTON_E_9,,,,280436.0,,,63896985.0,1230.0,1326.0,1 ,Transformer,1230|1326|1,True,insufficient_pto_data
6,60004347,DOW_AT1L_H,1463.0,2026-05-12 13:12:55.680,,,,A1,DOW_AT1L_H,AT1L,AT1L_H,Transformer,DOW____B138A,DOW____A1STR,DOW,,,280440.0,,,63713343.0,42510.0,49191.0,A1,Transformer,42510|49191|A1,True,same_identity_reinserted
6,60111468,DOW_AT1_H,1495.0,2026-06-30 16:52:17.020,,,,A1,DOW_AT1_H,AT1,,Transformer,DOW____B138A,DOW____A1STR,,,,280440.0,,,63905198.0,42510.0,49191.0,A1,Transformer,42510|49191|A1,True,same_identity_reinserted
